ID,First Name,Last Name,DOB,Gender,Email,Career,Graduation Year,Sport,Club Affiliation
119-03-9246,Abigael,LOVELESS,30/04/1998,Female,aloveless@uni.edu,IT,2022,,
112-08-2446,Ben,FEASTER,10/09/1997,Agender,bfeaster@uni.edu,Litterature & Linguistics,2023,Volleyball,
112-03-1936,Hugo,MAEVELA,21/11/1998,Male,hmaevela@uni.edu,Law,2022,,Zeta Omega
111-01-6445,Pet,GODSAL,05/05/1996,Female,pgodsal@uni.edu,Litterature & Linguistics,2024,,
117-04-4628,Clementia,FOLLET,26/04/1998,Female,cfollet@uni.edu,Litterature & Linguistics,2022,Tennis,
111-08-4503,Val,COTTEM,24/02/1996,Non-binary,vcottem@uni.edu,Computer Science,2022,,
115-07-9016,Clare,WELDON,26/05/1997,Male,cweldon@uni.edu,Law,2024,,
115-02-3775,Andree,BRYDELL,01/02/1996,Male,abrydell@uni.edu,Physics,2022,,
114-07-6662,Madlin,LANDEG,19/07/1997,Female,mlandeg@uni.edu,Computer Science,2022,,
112-02-2556,Astrid,TOMLEY,04/05/1998,Male,atomley@uni.edu,Tourism & Catering,2023,Hockey,Pi Gamma Rho
111-07-4324,Celka,PASQUALE,14/10/1997,Male,cpasquale@uni.edu,Computer Science,2022,,
112-07-7218,Minerva,TOAL,07/01/1997,Female,mtoal@uni.edu,Psychology,2024,,
116-07-8526,Lanni,LEGRICE,07/12/1996,Male,llegrice@uni.edu,Engineering,2024,,
113-09-4523,Isiahi,SUTTLE,12/02/1996,Female,isuttle@uni.edu,Chemistry,2023,Hockey,
111-08-3925,Brooks,GAMAGE,01/02/1997,Female,bgamage@uni.edu,Law,2022,,
114-04-4613,Tamar,PETKENS,22/11/1998,Agender,tpetkens@uni.edu,Biotechnology,2024,Tennis,
113-06-7504,Shane,CHRISTIN,09/11/1998,Male,schristin@uni.edu,IT,2022,,
119-07-9691,Misti,ISENOR,09/05/1997,Female,misenor@uni.edu,Finance,2024,Swimming,
116-09-3971,Giffy,WARNE,12/09/1996,Female,gwarne@uni.edu,Gastronomy,2023,,
119-07-3651,Ailbert,ROXBROUGH,27/06/1998,Male,aroxbrough@uni.edu,Physics,2023,Track & Field,
118-07-5830,Andria,ALPES,04/11/1997,Female,aalpes@uni.edu,Engineering,2024,Hockey,
118-05-3265,Shalom,MCMASTER,10/06/1998,Male,smcmaster@uni.edu,History,2024,,
111-01-4706,Amelita,IVANCHIKOV,09/06/1996,Female,aivanchikov@uni.edu,Litterature & Linguistics,2024,Volleyball,
118-08-9906,Jessey,NAULTY,19/01/1997,Male,jnaulty@uni.edu,Biotechnology,2023,Football,
117-02-7908,Gilberta,PANKHURST.,27/06/1996,Male,gpankhurst.@uni.edu,Biotechnology,2023,Football,
116-04-1444,Bertrand,MUSTO,22/08/1997,Male,bmusto@uni.edu,Art & Culture,2023,,
113-08-4852,Benni,CURTAYNE,11/05/1998,Male,bcurtayne@uni.edu,Computer Science,2024,,
118-05-1073,Ernesta,WINTERSGILL,22/12/1997,Male,ewintersgill@uni.edu,Litterature & Linguistics,2022,,
117-07-7560,Janna,ANGIER,10/02/1996,Female,jangier@uni.edu,Tourism & Catering,2023,Cheerleading,
113-08-9733,Wadsworth,DUMPHRIES,27/05/1998,Male,wdumphries@uni.edu,Agronomy,2024,Football,
119-02-6192,Gleda,BOORN,08/06/1998,Female,gboorn@uni.edu,IT,2023,,
112-01-8033,Ariel,KILLIK,22/09/1997,Male,akillik@uni.edu,Litterature & Linguistics,2023,,
119-01-6583,Trudie,GAMIL,11/11/1997,Female,tgamil@uni.edu,Psychology,2024,Hockey,Beta Mu
112-02-2694,Louisa,NEALON,17/01/1998,Female,lnealon@uni.edu,Litterature & Linguistics,2024,,
116-09-5624,Aristotle,SIMMS,08/06/1998,Male,asimms@uni.edu,Biotechnology,2024,,
117-02-8755,Reuven,LEITCHE,24/09/1998,Male,rleitche@uni.edu,Gastronomy,2022,Soccer,
111-05-8432,Juli,SKYNER,26/11/1997,Female,jskyner@uni.edu,Medicine,2024,,
117-03-5796,Bria,HADFIELD,01/02/1998,Female,bhadfield@uni.edu,Engineering,2024,,Tau Picore
116-03-3429,Pam,GARRAT,02/11/1996,Female,pgarrat@uni.edu,Tourism & Catering,2022,,Tau Picore
111-03-1711,Lulita,CAMOUS,02/03/1998,Female,lcamous@uni.edu,Mathematics,2022,Gymnastics,
113-07-6826,Henka,O' HERN,23/06/1996,Male,hohern@uni.edu,IT,2023,Tennis,
111-08-8090,Eleonore,CORYNDON,01/12/1996,Male,ecoryndon@uni.edu,Biotechnology,2024,,Alpha Epsilon
116-04-7741,Eugenie,LEHR,02/09/1998,Male,elehr@uni.edu,Biotechnology,2022,,
111-03-4309,Suzanne,WHITECHURCH,25/04/1998,Female,swhitechurch@uni.edu,Physics,2023,,
118-02-9614,Culley,CHAPELLE,02/03/1998,Male,cchapelle@uni.edu,Computer Science,2023,,
116-08-1982,Lynnet,FRANCESCHI,22/03/1997,Female,lfranceschi@uni.edu,Computer Science,2022,,
114-05-9854,Burnaby,BARDWELL,30/12/1997,Male,bbardwell@uni.edu,Physics,2024,Football,
112-08-1834,Wilmette,PETER,15/02/1996,Male,wpeter@uni.edu,Law,2024,,
119-07-2087,Horton,VICKERSTAFF,13/09/1997,Female,hvickerstaff@uni.edu,Art & Culture,2023,Basketball,
118-06-9885,Kellie,TRIMMILL,13/04/1997,Male,ktrimmill@uni.edu,IT,2023,,
114-04-2211,Saudra,GRIEF,02/06/1998,Female,sgrief@uni.edu,Engineering,2022,Hockey,
112-08-6849,Anett,RAPKINS,07/10/1997,Male,arapkins@uni.edu,Physics,2024,Basketball,Omega Pi
115-08-6595,Emilee,LIFE,30/06/1996,Female,elife@uni.edu,Mathematics,2024,,
113-08-5522,Georgianna,OXTOBY,25/06/1996,Male,goxtoby@uni.edu,Biotechnology,2023,,
115-01-2930,Rori,BAMPKIN,28/01/1996,Genderqueer,rbampkin@uni.edu,Engineering,2022,,
116-04-1353,Tab,GOLDING,13/08/1996,Male,tgolding@uni.edu,Biotechnology,2022,,
117-02-3295,Bruce,COLUM,18/07/1996,Female,bcolum@uni.edu,Medicine,2023,Gymnastics,
116-05-4262,Annamarie,DREW,05/12/1998,Genderfluid,adrew@uni.edu,Physics,2022,,
118-09-1345,Rosalinda,BAIRNSFATHER,16/11/1996,Male,rbairnsfather@uni.edu,Tourism & Catering,2024,Basketball,
115-08-7368,Ellene,FEDYNSKI,08/01/1997,Non-binary,efedynski@uni.edu,History,2023,,
119-08-5960,Ulrick,SCHURIG,12/08/1998,Female,uschurig@uni.edu,Biotechnology,2024,,
112-06-2560,Urson,RANNELLS,09/10/1997,Female,urannells@uni.edu,Litterature & Linguistics,2024,,
118-01-3674,Alexandra,HILLIN,22/08/1998,Female,ahillin@uni.edu,Medicine,2022,Volleyball,
111-01-8532,Jerome,RISHWORTH,02/06/1996,Female,jrishworth@uni.edu,Art & Culture,2022,Cheerleading,
115-07-7421,Pall,MAFFY,08/05/1997,Male,pmaffy@uni.edu,Journalism,2023,Football,
111-07-5423,Marysa,HADDY,13/03/1996,Female,mhaddy@uni.edu,Tourism & Catering,2022,,
114-06-6902,Mala,NAUGHTON,19/04/1996,Male,mnaughton@uni.edu,Mathematics,2022,Hockey,
111-08-9656,Konrad,SPRINGTORP,21/12/1996,Male,kspringtorp@uni.edu,Biotechnology,2023,Basketball,
114-03-8543,Marybelle,FREND,11/02/1998,Male,mfrend@uni.edu,Architecture,2024,Football,
117-06-9158,Juan,DUMBRILL,12/09/1997,Female,jdumbrill@uni.edu,Art & Culture,2024,Tennis,
114-03-2438,Zorah,EASTBROOK,03/03/1997,Female,zeastbrook@uni.edu,Physics,2023,,
118-02-3999,Clarita,WHITTLESEE,29/01/1998,Male,cwhittlesee@uni.edu,Law,2024,Football,
114-05-6598,Lurette,SAWART,29/09/1997,Female,lsawart@uni.edu,Medicine,2022,,
111-09-2518,Lavinia,SHINN,27/12/1998,Female,lshinn@uni.edu,Journalism,2022,Gymnastics,
114-09-3656,Rosalinde,PARNBY,10/12/1997,Female,rparnby@uni.edu,Tourism & Catering,2022,Swimming,
119-09-8342,Bryn,ULLOCK,08/12/1996,Male,bullock@uni.edu,Biotechnology,2024,,
113-08-8716,Bob,WYETH,25/03/1997,Male,bwyeth@uni.edu,Chemistry,2024,Basketball,
112-08-7579,Fanny,BERRISFORD,09/10/1998,Genderqueer,fberrisford@uni.edu,History,2023,,
114-09-2262,Rheta,FINNAN,14/11/1997,Female,rfinnan@uni.edu,Mathematics,2023,,Beta Mu
115-01-4685,Aldrich,GLAZEBROOK,23/07/1996,Male,aglazebrook@uni.edu,Chemistry,2022,Basketball,
117-06-4521,Marie-ann,OXENBURY,01/10/1996,Female,moxenbury@uni.edu,Tourism & Catering,2023,,
116-05-2975,Glenn,ZANUSSII,08/01/1998,Male,gzanussii@uni.edu,Business Administration,2022,,
119-07-6773,Richmond,MERRISON,05/10/1996,Male,rmerrison@uni.edu,Art & Culture,2022,,
114-06-6325,Hedwiga,HINDENBERGER,31/05/1998,Male,hhindenberger@uni.edu,Medicine,2023,,Pi Gamma Rho
119-07-7917,Joshia,MINICO,22/06/1996,Female,jminico@uni.edu,Art & Culture,2024,,
113-03-7164,Germaine,HECKNEY,04/12/1996,Male,gheckney@uni.edu,Mathematics,2024,Rowing,
119-01-3128,Hilde,PENGILLY,18/11/1998,Male,hpengilly@uni.edu,IT,2023,Football,
113-02-7211,Ynes,BEYNKN,29/11/1998,Female,ybeynkn@uni.edu,Chemistry,2023,,
114-09-3605,Orland,FEILD,18/05/1997,Male,ofeild@uni.edu,Chemistry,2022,,
112-04-2728,Krissy,MCCRUDDEN,22/03/1998,Female,kmccrudden@uni.edu,Architecture,2023,,
111-04-6434,Sal,VALLENTINE,12/12/1998,Female,svallentine@uni.edu,Architecture,2023,Tennis,
115-07-4495,Tessi,SOMMERLAND,30/10/1997,Female,tsommerland@uni.edu,Litterature & Linguistics,2022,,
112-09-9930,Kelley,LARRAWAY,18/12/1998,Male,klarraway@uni.edu,Litterature & Linguistics,2024,,
114-06-7609,Nessy,KILLOCK,01/05/1996,Male,nkillock@uni.edu,Tourism & Catering,2024,,
117-05-8287,Ricca,GINITY,21/11/1998,Female,rginity@uni.edu,History,2024,Track & Field,
114-04-6494,Kaile,CALLINGHAM,20/05/1997,Male,kcallingham@uni.edu,Architecture,2023,,
113-05-1619,Law,REECE,29/04/1996,Male,lreece@uni.edu,Art & Culture,2024,,
119-09-9410,Willyt,LOYNDON,24/11/1996,Female,wloyndon@uni.edu,Tourism & Catering,2023,Martial Arts,
111-06-7812,Cloris,WILSEY,01/07/1997,Female,cwilsey@uni.edu,Business Administration,2024,,
111-07-1309,Nestor,AIERS,15/09/1997,Female,naiers@uni.edu,IT,2023,,
114-02-1579,Shawnee,GILLASPY,23/07/1997,Male,sgillaspy@uni.edu,IT,2022,Basketball,
111-02-8463,Marylee,HANBY,22/07/1996,Female,mhanby@uni.edu,Medicine,2022,,
113-04-3218,Karlene,CHERN,29/01/1997,Male,kchern@uni.edu,Journalism,2023,,
116-04-2965,Alex,MERRY,24/08/1998,Male,amerry@uni.edu,Tourism & Catering,2023,,
113-04-7501,Pandora,ESOM,14/01/1997,Female,pesom@uni.edu,Law,2024,,
119-07-8387,Leyla,COUPAR,09/07/1996,Female,lcoupar@uni.edu,Gastronomy,2023,Volleyball,
116-07-5703,Celka,BURHOUSE,08/02/1997,Female,cburhouse@uni.edu,IT,2022,,
115-08-9579,Jennie,YAKOVICH,27/01/1996,Female,jyakovich@uni.edu,Tourism & Catering,2022,Volleyball,
111-02-4939,Chariot,LACEY,07/10/1997,Agender,clacey@uni.edu,Computer Science,2022,,
115-08-4857,Kaleb,GENTILE,21/04/1997,Bigender,kgentile@uni.edu,Tourism & Catering,2024,Martial Arts,
117-09-9317,Davine,CHESTERS,14/06/1996,Female,dchesters@uni.edu,History,2024,,
111-03-3660,Karon,ELPHICK,18/07/1996,Female,kelphick@uni.edu,Mathematics,2022,,
117-06-6990,Gradeigh,WASIELA,19/10/1997,Genderfluid,gwasiela@uni.edu,Psychology,2024,,
118-04-7895,Enos,STARCKS,22/09/1998,Female,estarcks@uni.edu,Agronomy,2022,Tennis,
118-05-6952,Nelia,ILYINSKI,04/03/1996,Male,nilyinski@uni.edu,Medicine,2022,,
111-03-7079,Eleen,MARCUM,16/10/1997,Male,emarcum@uni.edu,Law,2022,Volleyball,
114-05-8890,Morton,BELLWORTHY,05/10/1997,Female,mbellworthy@uni.edu,Engineering,2024,,
113-09-8792,Alfons,MUMBESON,25/12/1996,Male,amumbeson@uni.edu,Computer Science,2024,Hockey,
114-08-6972,Newton,POWER,28/01/1998,Male,npower@uni.edu,Litterature & Linguistics,2022,,Zeta Omega
115-07-7073,Mariya,WHIELDON,25/06/1998,Male,mwhieldon@uni.edu,Computer Science,2023,,
118-09-6704,Barbe,LITCHFIELD,11/11/1996,Genderqueer,blitchfield@uni.edu,Business Administration,2024,,
116-09-1328,Eugenius,BAYNES,03/05/1997,Female,ebaynes@uni.edu,Biotechnology,2022,Cheerleading,
117-08-7566,Eleonore,SWEATING,17/03/1997,Female,esweating@uni.edu,Medicine,2023,,
112-03-9984,Gavin,CEASER,16/02/1996,Female,gceaser@uni.edu,History,2024,,
112-06-8203,Shermie,CARLETT,23/08/1997,Female,scarlett@uni.edu,Engineering,2024,,Kappa Xi
113-03-5989,Kalvin,MILSTEAD,02/02/1996,Male,kmilstead@uni.edu,History,2022,,
119-01-4641,Carlee,SPAT,07/11/1997,Female,cspat@uni.edu,Architecture,2022,,
112-01-4753,Abdul,HARDI,28/10/1996,Agender,ahardi@uni.edu,Biotechnology,2022,Rowing,
112-05-6282,Lindsay,CERSEY,31/08/1998,Male,lcersey@uni.edu,Computer Science,2023,,
111-06-4134,Morgun,MACMAKIN,29/09/1997,Female,mmacmakin@uni.edu,IT,2024,,
113-02-9223,Renaud,MCPEICE,27/01/1998,Female,rmcpeice@uni.edu,Litterature & Linguistics,2022,Rowing,
114-07-9718,Ermengarde,TRUESDALE,02/04/1998,Male,etruesdale@uni.edu,Medicine,2024,,
117-05-9592,Nicky,ASHTON,28/11/1996,Male,nashton@uni.edu,Mathematics,2024,Rowing,
116-07-9716,Ara,COOKES,21/10/1998,Male,acookes@uni.edu,IT,2024,Hockey,Nu Phi Lambda
116-03-9553,Kelvin,PRENDERGRASS,18/07/1996,Male,kprendergrass@uni.edu,Litterature & Linguistics,2024,Gymnastics,
117-09-8284,Chrystal,FRIGOUT,23/02/1997,Female,cfrigout@uni.edu,Medicine,2022,Martial Arts,
114-05-8117,Gal,TEASEY,18/01/1997,Female,gteasey@uni.edu,Psychology,2022,,
113-08-4380,Joby,KENDELL,08/08/1998,Bigender,jkendell@uni.edu,Tourism & Catering,2022,Track & Field,
112-02-3624,Byran,TOME,13/10/1998,Male,btome@uni.edu,History,2024,,Nu Phi Lambda
112-04-4866,Melany,ORROCKS,16/02/1997,Female,morrocks@uni.edu,Finance,2024,,Tau Picore
119-08-9958,Neile,LUCKWELL,26/03/1996,Male,nluckwell@uni.edu,Law,2024,,Delta Magnus
115-02-4094,Korey,DESBROW,19/07/1998,Female,kdesbrow@uni.edu,Architecture,2024,Volleyball,
111-05-6400,Griffie,DANIELY,12/12/1998,Female,gdaniely@uni.edu,Art & Culture,2024,,
118-08-7499,Adelle,BOLLINS,02/05/1998,Male,abollins@uni.edu,Business Administration,2024,Volleyball,
111-08-8080,Dierdre,RANDAL,29/08/1998,Female,drandal@uni.edu,Law,2022,,
114-09-1827,Dunstan,KETTERINGHAM,27/07/1996,Male,dketteringham@uni.edu,History,2024,,
117-02-1227,Elfie,EMMINS,08/01/1997,Female,eemmins@uni.edu,Litterature & Linguistics,2023,,
115-08-3603,Ninnette,CHAPELL,27/02/1996,Female,nchapell@uni.edu,IT,2024,,
118-01-7161,Auberta,WOOLVIN,06/08/1996,Female,awoolvin@uni.edu,Biotechnology,2023,,
113-09-4098,Odille,BRUNDILL,23/09/1997,Female,obrundill@uni.edu,Journalism,2024,,Tau Picore
111-08-9640,Kenneth,MARDALL,16/10/1998,Non-binary,kmardall@uni.edu,Art & Culture,2023,,
116-05-7815,Brear,WIGAN,13/01/1997,Female,bwigan@uni.edu,Law,2023,Tennis,
116-05-6358,Evelyn,DRINNAN,05/08/1997,Female,edrinnan@uni.edu,IT,2023,Volleyball,
116-03-2614,Row,NEARS,19/03/1996,Male,rnears@uni.edu,Medicine,2023,,
119-05-9067,Antonia,PUTLAND,23/09/1998,Male,aputland@uni.edu,Computer Science,2024,Gymnastics,
114-06-9990,Helenka,GETCLIFFE,18/05/1997,Female,hgetcliffe@uni.edu,History,2023,Soccer,
116-04-9908,Fee,ABRAHAMS,24/12/1998,Male,fabrahams@uni.edu,Chemistry,2022,,Beta Mu
114-03-7976,Godart,BAUD,27/09/1996,Female,gbaud@uni.edu,Art & Culture,2024,,
117-06-2966,Marchelle,GUERRIER,07/04/1998,Genderfluid,mguerrier@uni.edu,Psychology,2024,Hockey,
119-04-2178,Gracia,PONT,12/03/1996,Female,gpont@uni.edu,IT,2022,,
112-02-4321,Obed,DALWOOD,04/02/1996,Male,odalwood@uni.edu,Engineering,2022,,
118-03-1918,Sibyl,HARRY,13/02/1996,Male,sharry@uni.edu,Chemistry,2024,Track & Field,Nu Phi Lambda
113-01-6040,Marti,LINGGARD,06/12/1996,Female,mlinggard@uni.edu,Engineering,2023,Hockey,
119-01-6998,Eve,SCURMAN,01/05/1996,Male,escurman@uni.edu,Psychology,2022,Football,
117-02-4319,Darb,WARBOY,12/01/1997,Female,dwarboy@uni.edu,Business Administration,2024,,
117-03-6430,Tanny,DUNKERK,22/11/1998,Female,tdunkerk@uni.edu,Physics,2023,,Beta Mu
114-01-8836,Else,FERRARELLO,11/06/1998,Genderfluid,eferrarello@uni.edu,Architecture,2024,,Pi Gamma Rho
113-05-9451,Staford,O'GLASSANE,03/06/1996,Male,soglassane@uni.edu,Architecture,2024,Martial Arts,
116-04-4500,Tim,CRATCHLEY,29/05/1996,Female,tcratchley@uni.edu,Chemistry,2024,,
116-05-2699,Vlad,RAMSBOTTOM,14/05/1997,Female,vramsbottom@uni.edu,Finance,2022,,
113-08-1626,Dorey,MITCHENSON,23/11/1997,Female,dmitchenson@uni.edu,History,2023,,Beta Mu
112-09-5009,Engracia,GOODERED,16/01/1998,Genderfluid,egoodered@uni.edu,Gastronomy,2022,Gymnastics,
117-07-1163,Cathi,POLON,16/04/1996,Genderfluid,cpolon@uni.edu,Law,2023,Cheerleading,
117-03-1612,Derward,MILLICHAP,05/09/1997,Female,dmillichap@uni.edu,Law,2024,,
115-03-2225,Ronnie,WARLOWE,04/10/1997,Female,rwarlowe@uni.edu,Engineering,2024,,
114-08-7377,Meredith,WITHRINGTON,13/12/1998,Female,mwithrington@uni.edu,Litterature & Linguistics,2022,Martial Arts,
113-07-1739,Adele,YGGO,26/08/1996,Female,ayggo@uni.edu,Litterature & Linguistics,2024,Hockey,
113-03-8356,Salomone,SKIN,06/02/1996,Bigender,sskin@uni.edu,Physics,2024,,
118-07-8630,Griffy,DUGOOD,11/10/1998,Male,gdugood@uni.edu,History,2023,,
113-02-9293,Nataniel,PAWELCZYK,06/08/1997,Female,npawelczyk@uni.edu,Law,2023,,
118-08-8979,Nicolai,LARKINGS,05/06/1997,Female,nlarkings@uni.edu,History,2023,,
111-02-8273,Veronica,ALLARDYCE,26/02/1998,Male,vallardyce@uni.edu,Law,2024,,
119-02-7601,Bernhard,WHITCHER,18/04/1996,Male,bwhitcher@uni.edu,Mathematics,2022,Football,
114-02-4208,Carole,MCILHATTON,02/09/1998,Male,cmcilhatton@uni.edu,Business Administration,2022,,Delta Magnus
119-03-1071,Arvie,GENDERS,29/12/1996,Female,agenders@uni.edu,Psychology,2023,,
117-04-5162,Merrily,CULBARD,02/05/1998,Male,mculbard@uni.edu,Tourism & Catering,2024,Track & Field,Nu Phi Lambda
116-08-6324,Cass,INGLEBY,27/05/1997,Female,cingleby@uni.edu,Art & Culture,2022,Hockey,Nu Phi Lambda
113-01-6047,Waldon,CRUTCHLEY,10/12/1996,Female,wcrutchley@uni.edu,Finance,2022,Cheerleading,
113-05-7559,Adams,FREDA,27/09/1997,Female,afreda@uni.edu,Business Administration,2023,,
113-04-2487,Hart,KEEFE,11/11/1998,Female,hkeefe@uni.edu,Art & Culture,2023,Hockey,
116-06-6951,Annnora,HINCHON,01/02/1996,Male,ahinchon@uni.edu,Agronomy,2024,Soccer,
116-04-8825,Georgy,DORSEY,22/07/1996,Female,gdorsey@uni.edu,History,2024,Cheerleading,
117-09-5457,Patrizio,CORDERY,27/09/1996,Male,pcordery@uni.edu,Computer Science,2023,Swimming,
119-01-6612,Iormina,SOLLOWAY,18/07/1997,Female,isolloway@uni.edu,Tourism & Catering,2024,Martial Arts,
114-09-1234,Norry,LUBE,07/11/1996,Male,nlube@uni.edu,Journalism,2024,,
111-05-9316,Talbot,SCHOENFISCH,28/12/1996,Male,tschoenfisch@uni.edu,Mathematics,2022,Rowing,
116-07-2464,Gavan,TOMBS,01/03/1996,Female,gtombs@uni.edu,Tourism & Catering,2023,Rowing,
118-09-8131,Lula,CICCETTI,26/12/1996,Female,lciccetti@uni.edu,Litterature & Linguistics,2024,,
119-07-5138,Annabela,SERJEANTSON,28/02/1997,Female,aserjeantson@uni.edu,Art & Culture,2022,Cheerleading,
111-06-2878,Gerhard,BURCHATT,06/04/1998,Female,gburchatt@uni.edu,Tourism & Catering,2024,,
113-03-5477,Tallie,HANNAM,29/10/1996,Male,thannam@uni.edu,Engineering,2022,,
116-01-5012,Rochella,HALE,15/06/1998,Female,rhale@uni.edu,Mathematics,2024,,
114-02-6365,Aurthur,MELIA,08/09/1997,Agender,amelia@uni.edu,Biotechnology,2022,,
115-04-3742,Pearle,WAITON,02/12/1997,Male,pwaiton@uni.edu,Biotechnology,2022,Hockey,
112-02-4679,Dorelia,ELEGOOD,13/12/1997,Female,delegood@uni.edu,Journalism,2023,Rowing,
119-02-4040,Lois,IMESEN,08/09/1996,Female,limesen@uni.edu,Psychology,2024,,
112-01-8034,Golda,POLES,13/07/1996,Male,gpoles@uni.edu,Medicine,2023,Martial Arts,
117-03-1727,Iain,SPAIN-GOWER,16/03/1997,Male,ispain-gower@uni.edu,Law,2022,,
114-04-4035,Josy,SANTER,22/02/1996,Female,jsanter@uni.edu,Litterature & Linguistics,2024,Cheerleading,
111-08-1495,Giustina,WETHERIL,16/06/1998,Female,gwetheril@uni.edu,History,2024,,
113-02-1053,Kimberli,HARRILD,05/12/1997,Genderqueer,kharrild@uni.edu,Finance,2023,Football,Kappa Xi
118-04-2760,Elonore,ROBECON,25/10/1998,Male,erobecon@uni.edu,Litterature & Linguistics,2023,Basketball,Zeta Omega
112-07-8171,Ramonda,SPRIDGEON,03/07/1998,Female,rspridgeon@uni.edu,Tourism & Catering,2023,,
117-02-4166,Jobie,BIRDS,30/08/1998,Genderqueer,jbirds@uni.edu,History,2022,Track & Field,
116-08-2779,Shelia,OOLAHAN,01/03/1997,Male,soolahan@uni.edu,Law,2024,Track & Field,
116-01-6620,Abbott,ORRED,24/02/1998,Female,aorred@uni.edu,Medicine,2023,Cheerleading,
111-06-9635,Shannan,CARABET,08/12/1998,Male,scarabet@uni.edu,Gastronomy,2024,Track & Field,
115-06-6644,Garret,ELDERBRANT,24/05/1997,Male,gelderbrant@uni.edu,Litterature & Linguistics,2022,Football,
115-06-6493,Ellette,MINCHINDEN,16/02/1996,Female,eminchinden@uni.edu,Gastronomy,2024,,
118-02-9529,Darsey,ANSTER,22/02/1996,Female,danster@uni.edu,Mathematics,2023,,
112-03-2952,Arlina,BOUGHTON,30/05/1996,Female,aboughton@uni.edu,IT,2024,,
116-02-7937,Gregor,COOMES,10/05/1998,Female,gcoomes@uni.edu,Art & Culture,2022,,
113-03-1842,Geordie,GODWYN,08/05/1996,Male,ggodwyn@uni.edu,Agronomy,2022,Basketball,
117-09-8314,Nancey,STALLEBRASS,20/01/1998,Female,nstallebrass@uni.edu,History,2023,,Kappa Xi
114-07-7169,Millisent,HYRONS,16/07/1997,Female,mhyrons@uni.edu,Art & Culture,2023,Swimming,
118-06-5794,Bay,BODOCS,05/02/1998,Male,bbodocs@uni.edu,Engineering,2023,,
117-06-1310,Donnamarie,CONKIE,05/12/1998,Male,dconkie@uni.edu,Architecture,2024,Martial Arts,
112-08-5071,Armin,TIDRIDGE,02/07/1997,Male,atidridge@uni.edu,Art & Culture,2023,,
112-03-4710,Maurita,BERARD,13/07/1996,Female,mberard@uni.edu,Medicine,2022,,
112-08-7862,Olin,FILAN,20/02/1996,Female,ofilan@uni.edu,Art & Culture,2023,,
113-06-6915,Cherianne,GALLAMORE,05/08/1998,Male,cgallamore@uni.edu,Gastronomy,2022,,
116-06-5417,Andeee,DONNACHIE,13/05/1996,Male,adonnachie@uni.edu,Biotechnology,2023,,
114-07-9007,Rollo,SAUL,24/03/1997,Male,rsaul@uni.edu,Agronomy,2022,,Tau Picore
117-02-9294,Julieta,HARGREAVE,06/03/1996,Male,jhargreave@uni.edu,Computer Science,2024,,
115-04-7810,Edd,RODENHURST,22/03/1996,Female,erodenhurst@uni.edu,Mathematics,2022,Basketball,Kappa Xi
114-07-2675,Ulrick,CARP,21/08/1998,Female,ucarp@uni.edu,Architecture,2024,,
119-09-1924,Niels,VOOGHT,22/07/1996,Male,nvooght@uni.edu,Chemistry,2022,,
114-02-8506,Seka,DUFFIELD,31/05/1997,Female,sduffield@uni.edu,Tourism & Catering,2022,,
119-07-8875,Ambros,DELLA SCALA,03/07/1998,Male,adellascala@uni.edu,Agronomy,2023,,
116-09-5389,Alexio,TRESVINA,08/05/1997,Male,atresvina@uni.edu,IT,2022,Track & Field,
111-04-6987,Ddene,VENABLES,28/03/1996,Male,dvenables@uni.edu,Chemistry,2024,,
114-07-3389,Marillin,SCOULLAR,06/02/1998,Non-binary,mscoullar@uni.edu,IT,2022,,Kappa Xi
111-01-6853,North,BEAZER,16/05/1998,Female,nbeazer@uni.edu,Litterature & Linguistics,2022,,
117-09-5227,Anni,PHILIPSOHN,06/02/1998,Male,aphilipsohn@uni.edu,Biotechnology,2024,,
111-02-1479,Adi,MARGETTS,11/02/1997,Male,amargetts@uni.edu,IT,2023,,
118-02-9800,Alain,SANTEN,16/06/1997,Female,asanten@uni.edu,Tourism & Catering,2022,Hockey,
111-01-1867,Corine,STRASS,26/08/1996,Female,cstrass@uni.edu,History,2023,,Tau Picore
113-09-1351,Reinald,CLEEVES,18/07/1996,Female,rcleeves@uni.edu,Chemistry,2023,,
117-03-4503,Marin,SKULL,18/11/1998,Male,mskull@uni.edu,Tourism & Catering,2023,,
115-01-7934,Christin,BUTT,07/01/1998,Male,cbutt@uni.edu,Computer Science,2024,Volleyball,Delta Magnus
117-08-9514,Isabella,WINTERBOTHAM,04/09/1996,Male,iwinterbotham@uni.edu,Agronomy,2022,,Zeta Omega
111-01-6545,Elmira,PIETER,24/06/1997,Female,epieter@uni.edu,Psychology,2024,,
115-05-4285,Mallissa,WOODCOCK,20/06/1996,Female,mwoodcock@uni.edu,Tourism & Catering,2023,,
119-08-5016,Elnora,MC CURLYE,02/10/1997,Female,emccurlye@uni.edu,Gastronomy,2023,,
111-04-5828,Udale,BOYLUND,04/04/1998,Female,uboylund@uni.edu,Litterature & Linguistics,2024,,
111-06-1350,Loy,IVANILOV,16/12/1998,Female,livanilov@uni.edu,Architecture,2023,Martial Arts,
119-04-4972,Jerry,D'ALESSIO,08/01/1998,Male,jdalessio@uni.edu,Chemistry,2024,Gymnastics,Nu Phi Lambda
118-06-6738,Mimi,SHELLSHEERE,27/10/1996,Female,mshellsheere@uni.edu,Architecture,2023,,
